id,name,entity_type,entity_label,tags,description,images,source,保护级别,标注,别称,别名,博物馆级别,材质,材质/工艺,藏品数量,称号,城市名称,尺寸,当前展览,地理位置,工艺技法,工艺类别,功能,官方网站,馆藏来源,馆藏数量,核心建筑,幻灯片编号,籍贯,简介,建筑格局,建筑面积,建筑数量,景区级别,捐赠,捐赠人,捐赠人/作者,开放时间,款识,类别,类别缩写,联系电话,落成时间,门票信息,面积,内容描述,年代,起止时间,全称,入馆时间,身份,生卒年,时间,时长,始建时间,适合,收藏单位,图片URL,位置,位置数量,文化寓意,与陈家祠关系,展览类型,展期,展厅,占地面积,珍贵文物,职务,主题,主题简介,主题名称,主要装饰,作品数量,作者,作者/铭文者
entity_JZ_TS_029,麒麟送子,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,相传孔子诞生的前夜，孔母在睡梦中忽见风云际会、电闪雷鸣，突然一头龙头、鹿角、狮身、羊蹄、牛尾的灵兽，全身麟光闪闪，从天际飞腾而至，孔母瞬即惊醒。翌日清晨，一代圣人孔子降临世间，人们视孔子为麒麟送子。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，瑞兽造型贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,相传孔子诞生的前夜，孔母在睡梦中忽见风云际会、电闪雷鸣，突然一头龙头、鹿角、狮身、羊蹄、牛尾的灵兽，全身麟光闪闪，从天际飞腾而至，孔母瞬即惊醒。翌日清晨，一代圣人孔子降临世间，人们视孔子为麒麟送子。,,,,,,,,,,,,,中进聚贤堂南面,,民间认为麒麟是仁兽，是吉祥的象征，能为人带来子嗣，寓意麒麟送子、早生贵子。,,,,,,,,,,,,,,
entity_JZ_TS_030,招财进宝、祥瑞平安,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,招财进宝：民间多以善财童子手捧元宝、手举方孔钱为形象，表达人们向往富足生活的美好愿望。祥瑞平安："瓶"与"平"谐音，麒麟是瑞兽，喻祥瑞。民间以麒麟与花瓶寓意祥瑞平安。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物与吉祥图案贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,招财进宝：民间多以善财童子手捧元宝、手举方孔钱为形象，表达人们向往富足生活的美好愿望。祥瑞平安："瓶"与"平"谐音，麒麟是瑞兽，喻祥瑞。民间以麒麟与花瓶寓意祥瑞平安。,,,,,,,,,,,,,中进聚贤堂南面,,招财进宝寓意财源广进；祥瑞平安寓意吉祥平安。,,,,,,,,,,,,,,
entity_JZ_TS_031,八仙过海,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,八仙是指民间广为流传的道教八位神仙，分别是铁拐李、何仙姑、汉钟离、蓝采和、张果老、韩湘子、吕洞宾、曹国舅。相传八仙相约游东海蓬莱岛，吕洞宾建议不驾云、不乘舟，各想办法渡海，结果八仙以各自的法宝渡海至蓬莱岛（铁拐李用铁杖及葫芦，汉钟离用芭蕉扇，张果老用鱼鼓，蓝采和用花篮，何仙姑用莲花，吕洞宾用长剑，韩湘子用横笛，曹国舅用玉板）。于是民间有"八仙过海，各显神通"之说。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物群像塑造。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,八仙是指民间广为流传的道教八位神仙，分别是铁拐李、何仙姑、汉钟离、蓝采和、张果老、韩湘子、吕洞宾、曹国舅。相传八仙相约游东海蓬莱岛，吕洞宾建议不驾云、不乘舟，各想办法渡海，结果八仙以各自的法宝渡海至蓬莱岛（铁拐李用铁杖及葫芦，汉钟离用芭蕉扇，张果老用鱼鼓，蓝采和用花篮，何仙姑用莲花，吕洞宾用长剑，韩湘子用横笛，曹国舅用玉板）。于是民间有"八仙过海，各显神通"之说。,,,,,,,,,,,,,中进聚贤堂南面（页内亦见"中进东路南面"标注）,,比喻各有一套办法，或各自施展本领，寓意各显其能、神通广大。,,,,,,,,,,,,,,
entity_JZ_TS_032,一子定乾坤,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,隋朝末年，隋炀帝昏庸无道，张仲坚（虬髯客）有大志，与李靖、红拂女志同道合，人称"风尘三侠"。一次，他问李靖"谁是当今英雄？"李靖答"太原李世民"，张仲坚便请李靖找机会让他和李世民会面。李世民爱好围棋，常在晋阳令刘文静家以棋会友，聚商大事。李靖带张仲坚见刘文静说"张仲坚闻李世民棋艺高超，特来请教。"刘文静命人去请李世民。李世民应约来到，张仲坚抓起四子就摆在四角星位上大呼"老虬四子占四方"。李世民看就明白对方的来意，不慌不忙地拿起一子，放在天元位上朗声道"小子一子定乾坤！"中盘过后，张仲坚所占的四角已被李世民吃掉三个。当李世民又拿起一子伸向对方最后一个角时，张仲坚忙托住李世民的手道"中原已归公子所有，西南一隅，山路远，就请公子交给我吧！"后来，李世民打下大唐江山，张仲坚也平定了西南，当了扶余国的新王。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物故事场景塑造。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,隋朝末年，隋炀帝昏庸无道，张仲坚（虬髯客）有大志，与李靖、红拂女志同道合，人称"风尘三侠"。一次，他问李靖"谁是当今英雄？"李靖答"太原李世民"，张仲坚便请李靖找机会让他和李世民会面。李世民爱好围棋，常在晋阳令刘文静家以棋会友，聚商大事。李靖带张仲坚见刘文静说"张仲坚闻李世民棋艺高超，特来请教。"刘文静命人去请李世民。李世民应约来到，张仲坚抓起四子就摆在四角星位上大呼"老虬四子占四方"。李世民看就明白对方的来意，不慌不忙地拿起一子，放在天元位上朗声道"小子一子定乾坤！"中盘过后，张仲坚所占的四角已被李世民吃掉三个。当李世民又拿起一子伸向对方最后一个角时，张仲坚忙托住李世民的手道"中原已归公子所有，西南一隅，山路远，就请公子交给我吧！"后来，李世民打下大唐江山，张仲坚也平定了西南，当了扶余国的新王。,,,,,,,,,,,,,中进聚贤堂南面,,表现李世民的雄才大略和帝王之气，一子定乾坤寓意以小见大、掌控全局。,,,,,,,,,,,,,,
entity_JZ_TS_033,琴棋书画（四艺雅集）,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,古时文人讲究抚琴、弈棋、书法、绘画四种技艺，体现一种超脱世俗、清高无上的精神。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物图案贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,古时文人讲究抚琴、弈棋、书法、绘画四种技艺，体现一种超脱世俗、清高无上的精神。,,,,,,,,,,,,,中进聚贤堂南面、北面,,故常将"琴棋书画"称为四艺雅集，寓意文人雅趣、清高雅致。,,,,,,,,,,,,,,
entity_JZ_TS_034,暗八仙,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,暗八仙是指八仙所持的八件法宝：葫芦和拐杖（铁拐李）、扇子（汉钟离）、鱼鼓（张果老）、花篮（蓝采和）、玉板或阴阳板（曹国舅）、洞箫或横笛（韩湘子）、荷花莲叶或笊篱（何仙姑）、宝剑（吕洞宾）。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，器物图案贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,暗八仙是指八仙所持的八件法宝：葫芦和拐杖（铁拐李）、扇子（汉钟离）、鱼鼓（张果老）、花篮（蓝采和）、玉板或阴阳板（曹国舅）、洞箫或横笛（韩湘子）、荷花莲叶或笊篱（何仙姑）、宝剑（吕洞宾）。,,,,,,,,,,,,,中进聚贤堂北面,,以八仙法宝代指八仙，寓意仙家护佑、吉祥如意。,,,,,,,,,,,,,,
entity_JZ_TS_035,文财神,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,财神是民间供奉的善神之一，流传有多种不同的版本，其中"文财神"财帛星君，也称"增福财神"，经常与福、禄、寿和喜神列在一起，合为福、禄、寿、财、喜。财帛星君常手捧聚宝盆，寓"招财进宝"之意。每逢农历正月初五有"接财神"的习俗。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物造型贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,财神是民间供奉的善神之一，流传有多种不同的版本，其中"文财神"财帛星君，也称"增福财神"，经常与福、禄、寿和喜神列在一起，合为福、禄、寿、财、喜。财帛星君常手捧聚宝盆，寓"招财进宝"之意。每逢农历正月初五有"接财神"的习俗。,,,,,,,,,,,,,中进聚贤堂北面,,寓意招财进宝、大吉大利，希冀财神保佑。,,,,,,,,,,,,,,
entity_JZ_TS_036,天官赐福,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,道教中有三元，又名三官。上元天官赐福，中元地官赦罪、下元水官解厄。天官名为上元一品赐福天官，每逢正月十五日，即下人间，校定人之罪福，故称天官赐福。因天官是赐福降缘给人间的神仙，故民间又称之为福星。农历正月十五为上元节，民间多有祭礼祈福活动。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物造型贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,道教中有三元，又名三官。上元天官赐福，中元地官赦罪、下元水官解厄。天官名为上元一品赐福天官，每逢正月十五日，即下人间，校定人之罪福，故称天官赐福。因天官是赐福降缘给人间的神仙，故民间又称之为福星。农历正月十五为上元节，民间多有祭礼祈福活动。,,,,,,,,,,,,,中进聚贤堂北面,,天官赐福寓意福降人间、赐福消灾。,,,,,,,,,,,,,,
entity_JZ_TS_037,香山九老,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,唐朝末年，白居易与胡杲、吉皎、刘真、郑据、卢贞、张浑及李元爽、僧如满等八人，年老退居洛阳，因志趣相投，结为九老会，常宴集于香山，寄情山水，因此得名"香山九老"。成为文人墨客悠闲隐逸生活的风雅韵事，后来"九老图"成为告老还乡者聚会之典。白居易晚年又号香山居士。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物群像塑造。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,唐朝末年，白居易与胡杲、吉皎、刘真、郑据、卢贞、张浑及李元爽、僧如满等八人，年老退居洛阳，因志趣相投，结为九老会，常宴集于香山，寄情山水，因此得名"香山九老"。成为文人墨客悠闲隐逸生活的风雅韵事，后来"九老图"成为告老还乡者聚会之典。白居易晚年又号香山居士。,,,,,,,,,,,,,中进聚贤堂北面,,赞颂文人雅士退隐山林、寄情山水的高雅生活，寓意长寿安康、志趣相投。,,,,,,,,,,,,,,
entity_JZ_TS_038,琴棋书画（四艺雅集）（聚贤堂北面）,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,古时文人讲究抚琴、弈棋、书法、绘画四种技艺，体现一种超脱世俗、清高无上的精神。故常将"琴棋书画"称为四艺雅集。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物图案贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,古时文人讲究抚琴、弈棋、书法、绘画四种技艺，体现一种超脱世俗、清高无上的精神。故常将"琴棋书画"称为四艺雅集。,,,,,,,,,,,,,中进聚贤堂北面,,寓意文人雅趣、清高雅致。,,,,,,,,,,,,,,
entity_JZ_TS_039,瓦檐狮子,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,狮子是唯一一种雌雄两态的猫科动物，特别是雄狮，体魄健壮，吼声如雷、十分威武。古称狮子为"兽中之王"，因是文殊菩萨坐骑，被历代视作高贵、祥瑞、威严的"灵兽"，有护法辟邪的作用。民间常以对狮置于官府、寺庙、民宅等建筑的显要位置，既镇宅保平安，又显示威猛，表现仁德。对狮为一雌一雄，雄狮代表帝王的尊严（民间则代表权力），爪下按一球；雌狮代表子孙昌盛，爪下按一活泼可爱的小狮子。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑建筑装饰工艺，瑞兽造型。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,狮子是唯一一种雌雄两态的猫科动物，特别是雄狮，体魄健壮，吼声如雷、十分威武。古称狮子为"兽中之王"，因是文殊菩萨坐骑，被历代视作高贵、祥瑞、威严的"灵兽"，有护法辟邪的作用。民间常以对狮置于官府、寺庙、民宅等建筑的显要位置，既镇宅保平安，又显示威猛，表现仁德。对狮为一雌一雄，雄狮代表帝王的尊严（民间则代表权力），爪下按一球；雌狮代表子孙昌盛，爪下按一活泼可爱的小狮子。,,,,,,,,,,,,,瓦檐（建筑装饰构件）,,狮子寓意镇宅辟邪、威武吉祥、子孙昌盛。,,,,,,,,,,,,,,
entity_JZ_TS_040,刘海戏金蟾、东方朔偷桃,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,刘海戏钱（刘海戏金蟾）：历史上的刘海为五代后梁广陵人，事燕主刘守光为相，喜道学，后弃官入道，道号"海蟾子"。相传得道成仙，化鹤而去，后人当作福神。"刘海戏钱"寓意放弃功名利禄，淡泊修行；传说金蟾原是一只三足蟾蜍，能口吐金钱，后被刘海用计收服，助刘海造福世人，故有"刘海戏金蟾，步步钓金钱"之说。因"刘海戏金蟾"与"刘海戏金钱"谐音，民间多用此形象作装饰以图吉利。东方朔捧桃（东方朔偷桃）：东方朔，字曼倩，西汉名士，学问渊博，擅辞赋，性诙谐，被汉武帝召为侍臣。传说东方朔曾三次偷食王母蟠桃，而此桃是三千年一开花、三千年一结果，食一个寿与天齐，后世以东方朔偷桃寓意长寿，常作祝寿之用。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物故事场景塑造。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,刘海戏钱（刘海戏金蟾）：历史上的刘海为五代后梁广陵人，事燕主刘守光为相，喜道学，后弃官入道，道号"海蟾子"。相传得道成仙，化鹤而去，后人当作福神。"刘海戏钱"寓意放弃功名利禄，淡泊修行；传说金蟾原是一只三足蟾蜍，能口吐金钱，后被刘海用计收服，助刘海造福世人，故有"刘海戏金蟾，步步钓金钱"之说。因"刘海戏金蟾"与"刘海戏金钱"谐音，民间多用此形象作装饰以图吉利。东方朔捧桃（东方朔偷桃）：东方朔，字曼倩，西汉名士，学问渊博，擅辞赋，性诙谐，被汉武帝召为侍臣。传说东方朔曾三次偷食王母蟠桃，而此桃是三千年一开花、三千年一结果，食一个寿与天齐，后世以东方朔偷桃寓意长寿，常作祝寿之用。,,,,,,,,,,,,,中进东路南面,,刘海戏金蟾寓意招财进宝、淡泊名利；东方朔偷桃寓意长寿。,,,,,,,,,,,,,,
entity_JZ_TS_041,丁山射雁,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,取自《薛仁贵征东》。薛仁贵投军后，其妻柳迎春生下儿子丁山，得孩亲、乳母周济度日，丁山长大后射雁卖雁养亲。薛仁贵在战场立功受爵，回乡探妻。途中见丁山一箭双雁，惊讶其箭法，有心买下双雁。山前忽来一猛虎，仁贵恐男孩受害，用箭射虎，不料误射男孩，被虎叼入山中。至寒窑，夫妻相会，始知误射的男孩为儿子丁山，夫妻悲伤不已。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物故事场景塑造。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,取自《薛仁贵征东》。薛仁贵投军后，其妻柳迎春生下儿子丁山，得孩亲、乳母周济度日，丁山长大后射雁卖雁养亲。薛仁贵在战场立功受爵，回乡探妻。途中见丁山一箭双雁，惊讶其箭法，有心买下双雁。山前忽来一猛虎，仁贵恐男孩受害，用箭射虎，不料误射男孩，被虎叼入山中。至寒窑，夫妻相会，始知误射的男孩为儿子丁山，夫妻悲伤不已。,,,,,,,,,,,,,中进东路南面,,表现薛仁贵父子相认的悲剧故事，寓意命运弄人、忠孝两难。,,,,,,,,,,,,,,
entity_JZ_TS_042,岳家庄（岳云出世）,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,又称岳云出世，取材于《说岳全传》。岳飞之子岳云幼时在家瞒着母亲，练习武艺，锤法尤精。一天，金兵突来袭击岳家庄，岳云的祖母与母亲束手无策；岳云与其姊银屏带领家丁出庄拒敌，大败金兵，并生擒金将，全庄得保无忧。得知岳飞被困牛头山，岳云请缨上阵助父。最后以锤击金蝉子，解了牛头山之危。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物故事场景塑造。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,又称岳云出世，取材于《说岳全传》。岳飞之子岳云幼时在家瞒着母亲，练习武艺，锤法尤精。一天，金兵突来袭击岳家庄，岳云的祖母与母亲束手无策；岳云与其姊银屏带领家丁出庄拒敌，大败金兵，并生擒金将，全庄得保无忧。得知岳飞被困牛头山，岳云请缨上阵助父。最后以锤击金蝉子，解了牛头山之危。,,,,,,,,,,,,,中进东路南面,,表现少年英雄岳云的英勇事迹，寓意将门虎子、忠勇报国。,,,,,,,,,,,,,,
entity_JZ_TS_043,福禄寿全、如意平安,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,以天官、寿星、麻姑、如意、花瓶等人物、器皿组成。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物与吉祥器物图案贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,以天官、寿星、麻姑、如意、花瓶等人物、器皿组成。,,,,,,,,,,,,,中进东路北面,,寓意福禄寿全、如意平安，集福、禄、寿、如意、平安等吉祥寓意于一身。,,,,,,,,,,,,,,
entity_JZ_TS_044,五老会（睢阳五老）,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,北宋仁宗时，五位德高望重的退休官员杜衍、毕世长、朱贯、王涣、冯平，退休后在睢阳寓居休养，暇日宴集聚会，吟诗唱酬，五人年皆八十余，康宁爽健，为耆老之会，为时人仰嘉。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物群像塑造。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,北宋仁宗时，五位德高望重的退休官员杜衍、毕世长、朱贯、王涣、冯平，退休后在睢阳寓居休养，暇日宴集聚会，吟诗唱酬，五人年皆八十余，康宁爽健，为耆老之会，为时人仰嘉。,,,,,,,,,,,,,中进东路北面,,赞颂五位长者退隐后安享晚年、吟诗唱酬的风雅生活，寓意健康长寿、德高望重。,,,,,,,,,,,,,,
entity_JZ_TS_045,太白退番书,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,这是一个广为流传的故事，讲的是李白赴京赶考，因不肯贿赂主试官杨国忠和高力士，被逐出考场。后番国以蛮文进表，满朝大臣无人能解。贺知章等人力荐李白解表，李白藉此机会捉弄权贵，奏请万岁赐酒，要杨国忠、高力士倒酒侍候左右，始进行解读。玄宗又命李白以蛮书草诏以宣国威，李白又奏请要杨国忠磨墨、高力士脱靴才答应草诏，皇帝正是用人之际，即下令杨、高照办，满足李白的要求。李白一泄考场被逐之恨，酒酣畅饮之后，信手挥洒草成诏书。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物故事场景塑造。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,这是一个广为流传的故事，讲的是李白赴京赶考，因不肯贿赂主试官杨国忠和高力士，被逐出考场。后番国以蛮文进表，满朝大臣无人能解。贺知章等人力荐李白解表，李白藉此机会捉弄权贵，奏请万岁赐酒，要杨国忠、高力士倒酒侍候左右，始进行解读。玄宗又命李白以蛮书草诏以宣国威，李白又奏请要杨国忠磨墨、高力士脱靴才答应草诏，皇帝正是用人之际，即下令杨、高照办，满足李白的要求。李白一泄考场被逐之恨，酒酣畅饮之后，信手挥洒草成诏书。,,,,,,,,,,,,,中进西路南面,,表现李白的才华横溢和不畏权贵，寓意才高气傲、扬眉吐气。,,,,,,,,,,,,,,
entity_JZ_TS_046,裴元庆锤打程咬金,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,故事出自《说唐》。隋炀帝闻邱瑞归降瓦岗寨，急召山马关总兵裴仁基父子，但炀帝与国丈张大宾对弈早忘了国事，三子裴元庆怒插国丈，从此结仇。裴仁基父子奉命征瓦岗寨，张大宾自请监察行军使。裴元庆攻下金墉关，直取瓦岗寨。单雄信、秦叔宝等与裴元庆交手，均战败而回。寨主"混世魔王"程咬金亲自出战，也被裴元庆（图中使锤小孩）双锤打得两手出血。裴仁基见元庆连挫多人，恐其脱力，急命收兵。张大宾借此诬陷裴氏父子违抗军令当问斩，裴氏父子怒投瓦岗寨。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物故事场景塑造。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,故事出自《说唐》。隋炀帝闻邱瑞归降瓦岗寨，急召山马关总兵裴仁基父子，但炀帝与国丈张大宾对弈早忘了国事，三子裴元庆怒插国丈，从此结仇。裴仁基父子奉命征瓦岗寨，张大宾自请监察行军使。裴元庆攻下金墉关，直取瓦岗寨。单雄信、秦叔宝等与裴元庆交手，均战败而回。寨主"混世魔王"程咬金亲自出战，也被裴元庆（图中使锤小孩）双锤打得两手出血。裴仁基见元庆连挫多人，恐其脱力，急命收兵。张大宾借此诬陷裴氏父子违抗军令当问斩，裴氏父子怒投瓦岗寨。,,,,,,,,,,,,,中进西路北面,,表现裴元庆的勇武和权奸当道、忠良被逼反的故事，寓意英雄少年、勇冠三军。,,,,,,,,,,,,,,
entity_JZ_TS_047,封官授权,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,尚方宝剑是皇帝用来封赐大臣的剑，表示授权，持有此剑者有先斩后奏之特权，"尚方宝剑"成了一种最高权力的象征。图中小孩手捧尚方宝剑，寓意封官授权；也取其"锋"利与"封"谐音、暗喻封妻荫子。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物与器物图案贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,尚方宝剑是皇帝用来封赐大臣的剑，表示授权，持有此剑者有先斩后奏之特权，"尚方宝剑"成了一种最高权力的象征。图中小孩手捧尚方宝剑，寓意封官授权；也取其"锋"利与"封"谐音、暗喻封妻荫子。,,,,,,,,,,,,,后进中路南面,,寓意封官授权、封妻荫子，权力至高无上。,,,,,,,,,,,,,,
entity_JZ_TS_048,加官晋爵（五爵图）,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,《礼记·王制》："王者之制禄爵，公、侯、伯、子、男，凡五等。"五爵是中国古代贵族五种爵位（官位）等级。图中小孩上呈的爵杯的"爵"与官爵的"爵"字是同一字。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物与器物图案贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,《礼记·王制》："王者之制禄爵，公、侯、伯、子、男，凡五等。"五爵是中国古代贵族五种爵位（官位）等级。图中小孩上呈的爵杯的"爵"与官爵的"爵"字是同一字。,,,,,,,,,,,,,后进中路南面,,寓意加官晋爵、官运亨通。,,,,,,,,,,,,,,
entity_JZ_TS_049,麻姑献寿,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,取材于清《调元乐》传奇。麻姑是我国古代神话中的一位仙女，住在蓬莱仙岛（今山东省境内）。农历三月三日是多福多寿的西王母寿辰，此日会举办蟠桃盛会，各路神仙带着各自美好的祝福齐来祝寿。纯洁美丽的麻姑带着绛珠河畔灵芝酿成的美酒为王母祝寿。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物故事场景塑造。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,取材于清《调元乐》传奇。麻姑是我国古代神话中的一位仙女，住在蓬莱仙岛（今山东省境内）。农历三月三日是多福多寿的西王母寿辰，此日会举办蟠桃盛会，各路神仙带着各自美好的祝福齐来祝寿。纯洁美丽的麻姑带着绛珠河畔灵芝酿成的美酒为王母祝寿。,,,,,,,,,,,,,后进中路北面,,"""麻姑献寿""代表着中国人对仁厚的长者和尊贵的客人最诚挚美好的衷心祝福，寓意长寿吉祥。",,,,,,,,,,,,,,
entity_JZ_TS_050,堆金积玉、满地金银,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,图案以民间惯用的"刘海戏金钱""东方朔捧桃"的造型组成，在小童手持的条幅上书写有"堆金积玉""满地金银"的祝词。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物与吉祥图案贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,图案以民间惯用的"刘海戏金钱""东方朔捧桃"的造型组成，在小童手持的条幅上书写有"堆金积玉""满地金银"的祝词。,,,,,,,,,,,,,后进中路北面,,寓意财富堆积如山、金银满地，表达人们对富足生活的向往。,,,,,,,,,,,,,,
entity_JZ_TS_051,羲之题扇,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,有一次，王羲之经过市集，见一老婆婆挟一篮竹扇在集上叫卖。那种竹扇很简陋，没有什么装饰，引不起过路人的兴趣，无人问津。王羲之见此，很同情那老婆婆，就上前跟她说"你这竹扇上没画没字，当然卖不出去，我给你题上字，怎么样？"老婆婆不认识王羲之，见他这样热心，也就把竹扇交给他写了。王羲之提笔在每把扇面上龙飞凤舞地写了几个字，就还给老婆婆。老婆婆不识字，觉得他写得很潦草，有点不高兴。王羲之安慰她说"别急，你只告诉买扇的人，上面是王右军写的字。"王羲之离开后，老婆婆就照他的话做了。市集上的人一看真是王右军的书法，都抢着买，一篮竹扇马上就卖完了。图中表现的是王羲之准备帮老婆婆写扇的场景。,,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物故事场景塑造。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,有一次，王羲之经过市集，见一老婆婆挟一篮竹扇在集上叫卖。那种竹扇很简陋，没有什么装饰，引不起过路人的兴趣，无人问津。王羲之见此，很同情那老婆婆，就上前跟她说"你这竹扇上没画没字，当然卖不出去，我给你题上字，怎么样？"老婆婆不认识王羲之，见他这样热心，也就把竹扇交给他写了。王羲之提笔在每把扇面上龙飞凤舞地写了几个字，就还给老婆婆。老婆婆不识字，觉得他写得很潦草，有点不高兴。王羲之安慰她说"别急，你只告诉买扇的人，上面是王右军写的字。"王羲之离开后，老婆婆就照他的话做了。市集上的人一看真是王右军的书法，都抢着买，一篮竹扇马上就卖完了。图中表现的是王羲之准备帮老婆婆写扇的场景。,,,,,,,,,,,,,后进东路南面,,赞颂王羲之的书法艺术和乐于助人的品格，寓意书法珍贵、善有善报。,,,,,,,,,,,,,,
entity_JZ_TS_052,太白醉酒,建筑装饰作品,ArchitecturalDecoration,陶塑|建筑构件,太白，即李白，生于西域，性情旷达、嗜酒成癖，当酒醉时往往出口成诗，是唐代最著名的诗人，世称"诗仙"。杜甫在《饮中八仙歌》中对其赞到"李白斗酒诗百篇，长安市上酒家眠，天子呼来不上船，自称臣是酒中仙。",,广东民间工艺博物馆官网,,,,,,,陶塑,,,,,,,石湾陶塑脊饰工艺，人物造型贴塑。,陶塑,,,,,,,,,,,,,,,,,,,,,,,,太白，即李白，生于西域，性情旷达、嗜酒成癖，当酒醉时往往出口成诗，是唐代最著名的诗人，世称"诗仙"。杜甫在《饮中八仙歌》中对其赞到"李白斗酒诗百篇，长安市上酒家眠，天子呼来不上船，自称臣是酒中仙。",,,,,,,,,,,,,后进东路南面,,赞颂李白的诗才和旷达性情，寓意才华横溢、放荡不羁。,,,,,,,,,,,,,,
